fecha;hora;numero incidencia;localizacion;ubicacion;carretera;eje;tipo via;tipo accidente;tipo colision;vehiculos implicados;motocicletas implicadas;pesados implicados;estado del firme;circulacion;heridos leves;heridos graves;victimas mortales;descripcion
27/11/2021 0:00;1899-12-30 12:08:01;20211127-0014;19XC55;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE POR ALCANCE,ENTRE 3 VEHICULOS,NO HAY HERIDOS,NI DAÑOS A PATRIMONIO.2 VEHICULOS SE RETIRAN POR SUS MEDIOS EL VEHICULO 3 VA EN GRUA.
27/11/2021 0:00;1899-12-30 14:25:17;20211127-0018;01XC00;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;DENSA;1;0;0;ACCIDENTE POR ALCANCE ENTRE 3 VEHÍCULOS, EL CONDUCTOR DEL VEHICULO 2, ES ATENDIDO POR SAMUR Y TRANSLADADO A HOSPITAL LA PAZ,PRONOSTICO RESERVADO.NO HAY DAÑOS A PATRIMONIO.
27/11/2021 0:00;1899-12-30 14:56:59;20211127-0019;04AT60;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;AVISO DE CENTRO CONTROL ACCIDENTE POR ALCANCE EN ARCÉN Y PARTE DEL CARRIL DERECHO, EL VEHÍCULO 1 ES RETIRADO POR LA GRÚA DEL SEGURO Y LA USUARIA SE VA EN EL TAXI DEL SEGURO, EL VEHÍCULO 2 ES RETIRADO POR LA GRÚA DEL SEGURO Y EL USUARIO SE VA CON LA GRÚA
27/11/2021 0:00;1899-12-30 16:06:52;20211127-0021;14XL89;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;4;0;0;Seco y limpio;DENSA;1;0;0;COLISION POR ALCANCE ENTRE VH-1 VH2 Y VH-3 , SAMUR TRASLADA A 12 DE OCTUBRE ACOMPAÑANTE DE VH-3 Y SACAMOS AL EXTERIOR JUNTO CON POLICIA A VH-2 POR DAÑOS EN LA COLISION Y VH-4 QUE SE  ENCONTRABA AVERIADO A 50M DEL PUNTO.       C/ ANTONIO LOPEZ.
27/11/2021 0:00;1899-12-30 20:29:39;20211127-0033;00XC60;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;DENSA;0;0;0;SEÑALIZACION DE ACCIDENTE PPR ALCANCE ENTRE 2 VEHICULOS SIN HERIDO,POLICIA MUNICIPAL SE ENCUENTRA EN EL PK RETIRADOS LOS VEHICULOS FUERA DE M30 POR POLICIA MUNICIPALGLORIETA ARTURO ORIA,POLICIA MUNICIPAL SOLICITA MI PRESENCIA HASTA FINALIZACION DE LA INCIDENCIA(RESOLUCION INCIDENCIA Y PRUEBAS DE ALCOHOLEMIA).
28/11/2021 0:00;1899-12-30 00:29:21;20211128-0004;18RH17;TÚNEL;A5;18RH;RAMAL;Otros;Otro;1;1;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE DE MOTO: SEÑALIZAMOS CON BUL C-24 , A NUESTRA LLEGADA EL MOTORISTA SE ENCUENTRA BIEN Y SE RETIRA POR SUS MEDIOS.
28/11/2021 0:00;1899-12-30 08:45:00;20211128-0014;05AL00;SUPERFICIE;A2;AL;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;FLUIDA;1;0;0;COLISIÓN ENTRE DOS VEHÍCULOS EN CARRILES CENTRALES, POLICÍA PASA LOS VEHÍCULOS AL CARRIL DERECHO DEL RAMAL 05VM. HAY UN HERIDO, EL MOTORISTA, QUE ES ATENDIDO Y TRASLADO AL HOSPITAL LA PRINCESA. LOS VEHÍCULOS SON RETIRADOS POR GRUAS:  LA MOTO POR LA GRÚA DE MOVILIDAD Y EL TURISMO POR LA DEL SEGURO
29/11/2021 0:00;1899-12-30 04:40:00;20211129-0003;06RE10;SUPERFICIE;M30;06RE;TRONCO;Salida de via;COLISIÓN LATERAL;1;0;0;Seco y limpio;FLUIDA;1;0;0;SEÑALIZAR VEHÍCULO ACCIDENTADO EN CARRIL DERECHO. UN HERIDO TRASLADADO AL HOSPITAL LA PRINCESA, SIN DAÑOS AL PATRIMONIO. EL VEHÍCULO ES RETIRADO POR LA GRÚA DEL USUARIO.
29/11/2021 0:00;1899-12-30 08:37:56;20211129-0008;18RN04;TÚNEL;A5;18RN;RAMAL;Otros;Otro;3;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE ENTRE TRES VEHICULOS, A EL COCHE 2, LO SACAMOS CON C-21 A LA PLAZA DE SAN POL DEL MAR Y LOS OTROS DOS SALEN POR SUS MEDIOS
29/11/2021 0:00;1899-12-30 08:55:10;20211129-0009;14XL99;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION POR ALCANCE ENTRE DOS VEHICULOS SIN DAÑOS PESONALES NI AL PATRIMONIO. UNO DE LOS VEHICULOS SE RETIRA POR SUS MEDIOS EL OTRO LO RETIRA LA GRUA DE SU SEGURO
29/11/2021 0:00;1899-12-30 09:25:00;20211129-0013;07NC20;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;1;0;Seco y limpio;DENSA;1;0;0;AVISO DE CENTRO CONTROL ACCIDENTE POR COLISIÓN LATERAL EN CARRIL DERECHO, A MI LLEGADA EL VEHÍCULO 1 SE RETIRA DEL PUNTO POR SUS MEDIOS, NO ME DA TIEMPO A HACER FOTO ME FACILITA LOS DATOS POLICÍA MUNICIPAL, ES ATENDIDO POR SAMUR EL USUARIO DEL VEHÍCULO 2 (MOTO) EN EL PUNTO Y TRASLADADO AL RUBER DE JUAN BRAVO CON PRONÓSTICO LEVE, LA MOTO ES RETIRADA POR LA GRÚA DE LÓPEZ OLLERO
29/11/2021 0:00;1899-12-30 15:28:02;20211129-0025;12OT50;SUPERFICIE;M-607;OT;TRONCO;Colision entre vehiculos;Otro;2;0;0;Seco y limpio;FLUIDA;0;0;0;AVISA C. CONTROL DE ACCIDENTE AMI LLEGADA NO HAY NADA
29/11/2021 0:00;1899-12-30 18:03:27;20211129-0034;09NC00;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente sin heridos en carril central. A mi llegada retiro los vehículos al PK 10NL40 a isleta. Usuarios se dan los datos y los vehículos se retiran por sus medios.
29/11/2021 0:00;1899-12-30 18:30:31;20211129-0036;31XC10;SUPERFICIE;M30;XC;TRONCO;Otros;Otro;0;0;0;Seco y limpio;CONGESTIONADA;1;0;0;SEÑALIZAR INTENTO DE SUICIDIO,  CORTAMOS DOS CARRILES DERECHOS, A MI LLEGADA SE ENCUENTRAN EN EL PUNTO POLICÍA Y SAMUR,  SE TRATA DE UNA MUJER DE UNOS 30/40 AÑOS, LA CUAL A MI LLEGADA YA ESTA INTRODUCIDA EN LA AMBULANCIA,  POLICIA ME INFORMA QUE HA SALTADO UNA BARANDILLA QUE PERTENECE AL BARRIO DE BEGOÑA, PRÓXIMA A UNA BOCA DE METRO, HA ACCEDIDO A LA M30 A LA ALTURA DE 31XC10 Y HA INTENTADO CRUZAR LA CALZADA, DESCONOZCO QUIEN LA HA IMPEDIDO CRUZAR.
30/11/2021 0:00;1899-12-30 09:40:12;20211130-0006;29XC10;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE POR ALCANCE ENTRE 2 VEHÍCULOS,SIN HERIDOS,SI DAÑOS A PATRIMONIO.LOS VEHÍCULOS LOS RETIRA GRUA USUARIO
30/11/2021 0:00;1899-12-30 09:50:10;20211130-0007;00NC80;SUPERFICIE;M30;NC;TRONCO;Otros;Otro;1;1;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZO CAÍDA DE MOTORISTA, LA MOTO SE ENCUENTRA EN ARCÉN DERECHO, LA GRÚA DE LÓPEZ OLLERO LLEGA AL PUNTO, ARRANCA LA MOTO Y EL USUARIO SACA LA MOTO POR SUS MEDIOS ESCOLTADO POR POLICÍA MUNICIPAL FUERA DE NUESTRA ZONA
30/11/2021 0:00;1899-12-30 14:25:00;20211130-0015;00XC20;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;DENSA;1;0;0;ACCIDENTE ENTRE VEHÍCULOS POR ALCANCE CON 1 HERIDO LEVE DADO DE ALTA EN EL PUNTO LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS
01/12/2021 0:00;1899-12-30 08:51:03;20211201-0007;31NC50;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;1;0;0;COLISION POR ALCANCE, EN CARRIL IZQUIERDO, ENTRE  UN TURISMO Y UN COCHE PATRULLA DE POLICÍA MUNICIPAL. LA CONDUCTORA DEL TURISMO ES ATENDIDA POR SAMUR Y TRASLADADA  A H.LA PAZ CON PRONÓSTICO RESERVADO. ACTUA I.T.E EN INVESTIGACIÓN ACCIDENTE.  EL TURISMO ES RETIRADO POR LA GRUA DE MOVILIDAD Y EL COCHE PATRULLA POR LA GRÚA DE SU SEGURO
01/12/2021 0:00;1899-12-30 14:23:00;20211201-0016;10XL00;SUPERFICIE;M30;XL;VIA DE SERVICIO;Otros;Otro;1;1;0;Seco y limpio;CONGESTIONADA;1;0;0;Señalizar accidente caída de moto en carril derecho con un herido leve trasladado al hospital Gregorio Marañón, la motocicleta es retirada por grúas López Ollero, sin daños a patrimonio
01/12/2021 0:00;1899-12-30 15:33:00;20211201-0018;11NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;Señalizar accidente por alcance en carril central sin daños a patrimonio ni heridos policía municipal lo retira fuera de la zona y los vehículos se retiran por sus propios medios
01/12/2021 0:00;1899-12-30 15:46:42;20211201-0020;24NC00;SUPERFICIE;M30;NC;TRONCO;Salida de via;COLISIÓN FRONTAL;1;0;0;Seco y limpio;FLUIDA;1;0;0;SALIDA DE VIA COLISIONANDO CONTRA MURO DE HORMIGON DE HASTIAL DERECHO (BOMBEROS ACTÚA PARA DESCONECTAR BATERÍA)HAY 1 HERIDO LEVE DADO DE ALTA EN EL PUNTO EL VEHICULO ES RETIRADO POR LA GRÚA DEL USUARIO
01/12/2021 0:00;1899-12-30 16:16:08;20211201-0023;01XC50;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;1;0;0;Accidente con heridos en arcén derecho. 1 herido leve trasladado al hospital Infanta Leonor. Vehículo 1 y 2 son retirados por su grúa.
01/12/2021 0:00;1899-12-30 19:02:24;20211201-0030;04AT30;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Mojado;DENSA;2;0;0;Accidente con heridos en carril derecho. A mi llegada sólo hay 1 vehículo. 2 heridos leves trasladados al hospital la Princesa. Un familiar se hace cargo en retirar el vehículo.
01/12/2021 0:00;1899-12-30 19:44:00;20211201-0034;01MT00;SUPERFICIE;M11;MT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Mojado;CONGESTIONADA;0;0;0;COLISIÓN ENTRE DOS VEHÍCULOS CARRIL DERECHO POR ALCANCE, SE DAN LOS DATOS Y SE RETIRAN POR SUS MEDIOS, NO HAY HERIDOS
01/12/2021 0:00;1899-12-30 19:48:00;20211201-0035;03XC80;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;5;0;0;Mojado;CONGESTIONADA;0;0;0;Señalizar accidente por alcance en carril izquierdo ,sin daños a patrimonio ni heridos, lo retiro al arcén derecho y también corto carril derecho.Los vehículos 1,2, cuatro y cinco se retiran por sus medios, el vehículo número 3 es retirado por su grúa seguro y se activa también grúas López Ollero que no llega a cargar ningún vehículo
01/12/2021 0:00;1899-12-30 20:22:00;20211201-0038;09OT00;SUPERFICIE;M-607;OT;TRONCO;Salida de via;Otro;1;1;0;Mojado;DENSA;1;0;0;CAÍDA DE MOTORISTA CARRIL IZQUIERDO ,ES ATENDIDO Y DADO DE ALTA EN EL PUNTO POR SAMUR,EL VEHÍCULO ES RETIRADO POR LA GRÚA DEL SEGURO
01/12/2021 0:00;1899-12-30 20:29:41;20211201-0039;02NC50;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Mojado;DENSA;0;0;0;Accidente sin heridos en carril izquierdo. Vehículo 2 colisiona contra la barrera. Vehículo 1 se retira por sus medios. Vehículo 2 es retirado por grúa de ollero.
02/12/2021 0:00;1899-12-30 02:17:42;20211202-0002;01CT00;SUPERFICIE;M30;01CT;RAMAL;Salida de via;COLISIÓN MEDIANA;1;0;0;Seco y limpio;FLUIDA;0;0;0;AVISO DE CENTRO DE CONTROL PARA SEÑALIZAR ACCIDENTE DE TURISMO POR SALIDA DE VIA EN MARGEN DERECHO DEL TRANSFER, SIN HERIDOS NI DAÑOS A PATRIMONIO. GRUA DE USUARIO RETIRA VEHICULO Y TAXI A CONDUCTOR.
02/12/2021 0:00;1899-12-30 08:09:08;20211202-0006;02XL40;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;1;0;0;ACCIDENTE POR ALCANCE EN CARRIL IZQUIERDO. LIMPIO MANCHA DE ANTICONGELANTE EN CARRIL IZQUIERDO Y MOVEMOS LOS VEHÍCULOS, JUNTO CON POLICÍA MUNICIPAL, AL CARRIL DERECHO, EL USUARIO DEL VEHÍCULO UNO ES ATENDIDO POR SAMUR EN EL PUNTO Y DADO DE ALTA EN EL LUGAR, LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS
02/12/2021 0:00;1899-12-30 09:30:17;20211202-0007;04FT42;TÚNEL;A5;FT;TRONCO;Otros;Otro;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE LEVE (ALCANCE) EN CARRIL DERECHO ENTRE DOS VEHICULOS. OBSERVAMOS QUE ES MUY LEVE Y QUE LOS VEHICULOS PUEDEN CIRCULAR. PEDIMOS A LOS CONDUCTORES SALIR AL EXTERIOR Y PODER ARREGLAR PARTE DE ACCIDENTE FUERA DEL TUNEL (PLAZA SAN POL DE MAR). LOS VEHICULOS SE RETIRAN POR SUS MEDIOS.
02/12/2021 0:00;1899-12-30 12:03:28;20211202-0011;32RC00;SUPERFICIE;M30;32RC;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;SEÑALIZO ACCIDENTE POR ALCANCE EN CARRIL DERECHO, EL VEHÍCULO 1 SE RETIRA POR SUS MEDIOS Y EL VEHÍCULO 2, A LA LLEGADA DE LA GRÚA DE LÓPEZ OLLERO VIENE LA GRÚA DEL SEGURO , OLLERO SE RETIRA DEL PUNTO, PERO EL VEHÍCULO ESTÁ BLOQUEADO Y LA PLATAFORMA DEL SEGURO NO TIENE CARRITOS PARA PODER CARGARLE Y SE RETIRA DEL PUNTO. FINALMENTE VIENE LA GRÚA DE MOVILIDAD Y LO RETIRA DEL PUNTO
02/12/2021 0:00;1899-12-30 15:33:17;20211202-0017;11NC02;TÚNEL;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLICION POR ALCANCE DE 2 VEHICULOS SIN HERIDOS , AL LLEGAR LOS VEHICULOS SALEN POR SUS MEDIOS
02/12/2021 0:00;1899-12-30 15:53:26;20211202-0018;00XC30;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente sin heridos en carril derecho. Usuarios se dan los datos y se retiran por sus medios.
02/12/2021 0:00;1899-12-30 16:03:00;20211202-0019;11NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;CONGESTIONADA;0;0;0;señalizar accidente por alcance en carril derecho. Sin daños a patrimonio ni heridos. El vehículo número uno y vehículo número dos se retiran por sus propios medios y el vehículo número tres es retirado por la grúa de su  seguro
02/12/2021 0:00;1899-12-30 16:11:24;20211202-0021;07XC40;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Aviso de accidente. Anulado a las 18:18, antes de llegar al punto
02/12/2021 0:00;1899-12-30 16:19:54;20211202-0022;05XL60;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;5;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE POR ALCANCE ENTRE 5 VEHÍCULOS, NO HAY HERIDOS NI DAÑOS A PATRIMONIO, LOS VEHÍCULOS LOS RETIRA GRUA USUARIO, LOS USUARIOS SE MARCHAN EN TAXIS
02/12/2021 0:00;1899-12-30 16:25:16;20211202-0023;05NL50;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente sin heridos en carril central. A mi llegada retiro los vehículos al arcén derecho. Usuarios se dan los datos y se retiran por sus medios.
02/12/2021 0:00;1899-12-30 19:28:48;20211202-0029;08NL50;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;Accidente sin heridos en isleta. A mi llegada Policía retira los vehículos fuera de zona de M30. Los vehículos se retiran por sus medios.
02/12/2021 0:00;1899-12-30 20:33:00;20211202-0033;05AL00;SUPERFICIE;A2;AL;TRONCO;Salida de via;Otro;1;1;0;Seco y limpio;CONGESTIONADA;1;0;0;Señalizar accidente, caída de motorista, en carril izquierdo. Sin daños a patrimonio y con herido trasladado por samur al hospital  Ramón y Cajal con pronóstico reservado. La motocicleta es retirada por grúa de movilidad
03/12/2021 0:00;1899-12-30 07:42:02;20211203-0008;32XC00;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;SEÑALIZAR ACCIDENTE EN CARRIL IZQUIERDO, SIN HERIDOS NI DAÑOS A PATRIMONIO, UNO DE LOS VEHÍCULOS ES ESCOLTADO POR POLICIA A CALLE VIRGEN DE BEGOÑA, Y EL OTRO VEHICULO ES RETIRADO POR GRUA DE USUARIO.
03/12/2021 0:00;1899-12-30 09:12:05;20211203-0014;19NC70;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;1;0;0;SEÑALIZAR ACCIDENTE POR ALCANCE EN CARRIL DERECHO. ES ATENDIDA POR SAMUR LA USUARIA DEL VEHÍCULO 2 Y DADA DE ALTA EN EL PUNTO, EL VEHÍCULO 1 SE RETIRA POR SUS MEDIOS Y EL VEHÍCULO 2 ES RETIRADO POR LA GRÚA DEL SEGURO, LA USUARIA DEL VEHÍCULO 2 SE VA CON UN FAMILIAR QUE VIENE AL PUNTO
03/12/2021 0:00;1899-12-30 11:56:12;20211203-0019;10XL30;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;AVISO DE CENTRO DE CONTROL ACCIDENTE POR ALCANCE EN CARRIL DERECHO, A MÍ LLEGADA POLICÍA MUNICIPAL HABÍA MOVIDO LOS VEHÍCULOS AL 09XL50, A LA ESPERA DE QUE INTERCAMBIEN SUS DATOS Y LOS 2 VEHÍCULOS SE RETIRAN POR SUS MEDIOS
03/12/2021 0:00;1899-12-30 12:13:39;20211203-0020;15NC91;TÚNEL;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION POR ALCANCE ENTRE DOS VEHICULOS SIN DAÑOS NI PERSONALES NI MATERIALES,AMBOS VEHICULOS SE RETIRAN POR SUS MEDIOS
03/12/2021 0:00;1899-12-30 13:21:21;20211203-0022;08NL40;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;SEÑALIZO ACCIDENTE POR ALCANCE EN ARCÉN DERECHO, A LA LLEGADA DE POLICÍA MUNICIPAL LOS SACA FUERA DE NUESTROS LÍMITES
03/12/2021 0:00;1899-12-30 13:55:45;20211203-0025;32RC00;SUPERFICIE;M30;32RC;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;CONGESTIONADA;0;0;0;AVISO DE CENTRO DE CONTROL PARA SEÑALIZAR ACCIDENTE EN CARRIL DERECHO, AL LLEGAR AL PUNTO POLICIA ESTA EN EL LUGAR, SIN HERIDOS NI DAÑOS AL PATRIMONIO, VEHICULO 1 LO SACA GRUA OLLERO A CALLE ARTURO SORIA, VEHICULO 2 SE VA POR SUS MEDIOS, Y VEHICULO 3 ES RETIRADO POR GRUA DE USUARIO. Y FINALIZAMOS EN EL PUNTO
03/12/2021 0:00;1899-12-30 14:31:23;20211203-0026;00XC10;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;Señalizar accidente por alcance en carril izquierdo. Sin daños a patrimonio ni heridos. Los vehículos se retiran por sus propios medios
03/12/2021 0:00;1899-12-30 19:37:41;20211203-0041;08XL40;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;Señalizar accidente leve sin heridos ni daños a patrimonio en carril izquierdo. Policía municipal los retira al carril derecho. los vehículos se retiran por sus propios medios
03/12/2021 0:00;1899-12-30 20:06:01;20211203-0043;08XC70;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;Aviso de accidente. Anulado a las 20:10, antes de nuestra llegada al punto
03/12/2021 0:00;1899-12-30 20:57:47;20211203-0046;12RL78;SUPERFICIE;A4;12RL;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;DENSA;0;0;0;Accidente sin heridos en carril derecho. Vehículo 1 y 2 se retiran por sus medios. Vehículo 3 es retirado por grúa de ollero.
03/12/2021 0:00;1899-12-30 21:01:08;20211203-0047;30RA05;SUPERFICIE;M30;30RA;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;1;Seco y limpio;DENSA;0;0;0;ALCANCE ENTRE AUTOBÚS Y TURISMO.  QUEDAN PARADOS A LA ESPERA DE QUE POLICIA QUE LES INDIQUE QUE SE PUEDEN RETIRAR Y SALGAN DE LA VIA.
03/12/2021 0:00;1899-12-30 21:24:19;20211203-0048;05NC85;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;1;0;0;Seco y limpio;DENSA;1;0;0;TURISMO  ES EMBESTIDO POR OTRO QUE CIRCULA Y SE DA A LA FUGA, SACANDOLE DE LA VIA Y HACIÉNDOLE CHOCAR CONTRA MEDIANA.  UN HERIDO TRASLADADO POR SAMUR.  EL VEHICULO ES RETIRADO POR SU GRÚA.
03/12/2021 0:00;1899-12-30 22:45:04;20211203-0050;32XC00;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;1;0;0;ACCIDENTE EN CARRIL DERECHO CON UN HERIDO LEVE DADO DE ALTA EN EL PUNTO. EL VEHÍCULO UNO SE RETIRA POR SUS MEDIOS Y EL VEHÍCULO DOS ES RETIRADO POR SU GRÚA. SIN DAÑOS AL PATRIMONIO
04/12/2021 0:00;1899-12-30 10:19:01;20211204-0013;14RR07;TÚNEL;A42;14RR;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION POR ALCANCE ENTRE DOS VEHICULOS SIN DAÑOS . AMBOS SE RETIRAN POR SUS MEDIOS
04/12/2021 0:00;1899-12-30 20:53:17;20211204-0035;09NL10;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;5;0;0;Seco y limpio;CONGESTIONADA;3;0;0;AVISO DE CENTRO DE CONTROL PARA SEÑALIZAR ACCIDENTE POR ALCANCE ENTRE 5 TURISMOS EN CARRIL IZQUIERDO, CON HERIDOS Y SIN DAÑOS A PATRIMONIO. SAMUR Y SUMMA ATIENDEN A 3 HERIDOS (SUMMA TRASLADA A 1 HERIDO AL GREGORIO MARAÑON Y SAMUR TRASLADA A 2 HERIDOS AL HOSPITAL 12 DE OCTUBRE). LAS GRUAS DE LOS USUARIOS SE ENCARGAN DE RETIRAR LOS VEHICULOS Y LOS TAXIS DEL SEGURO A LOS OCUPANTES. SE LIMPIA PEQUEÑO VERTIDO DE ANTICONGELANTE EN CALZADA.
05/12/2021 0:00;1899-12-30 05:18:34;20211205-0008;18RN04;TÚNEL;A5;18RN;RAMAL;Salida de via;Otro;1;0;0;Seco y limpio;FLUIDA;0;0;0;VEHICULO QUE IMPACTA CON AMORTIGUADOR SITUADO ENTRE AMBOS CARRILES, A NUESTRA LLEGADA EL VEHICULO HABIA ABANDONADO EL PUNTO. SE QUEDA COLOCADO 1 HITO Y LA BAÑERA
05/12/2021 0:00;1899-12-30 05:22:00;20211205-0009;05RA02;SUPERFICIE;M30;05RA;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZAR ACCIDENTE POR SALIDA DE MOTORISTA EN ISLETA, SIN HERIDOS Y CON DAÑOS A PATRIMONIO. POLICIA A SU LLEGADA INFORMA QUE EL MOTORISTA SE HA DADO A LA FUGA. GRUA DE MOVILIDAD RETIRA VEHICULO.
06/12/2021 0:00;1899-12-30 02:44:29;20211206-0005;24RA10;SUPERFICIE;M30;24RA;RAMAL;Salida de via;COLISIÓN LATERAL;1;0;0;Seco y limpio;FLUIDA;1;0;0;SALIDA DE VIA, POR MARGEN IZQUIERDO, IMPACTANDO CON BARRERA Y VOLCANDO FUERA DE VIA. ACTUANDO BOMBEROS. EL HERIDO ES TRASLADADO POR SAMUR . EL VEHICULO RETIRADO POR SU GRÚA. CORTE TOTAL DE 24RA
